Qx, Qy, Qz, Qw, x, y, z, q7
-0.379515,-0.578594,-0.672166,0.26342,0.554698,0.322598,0.708335,-0.831347
-0.420558,-0.565596,-0.656542,0.268672,0.57347,0.304808,0.686447,-0.766418
-0.446564,-0.564133,-0.645463,0.256344,0.58595,0.287818,0.661638,-0.749587
-0.467873,-0.565614,-0.633508,0.244629,0.591697,0.271101,0.63597,-0.737836
-0.485455,-0.568837,-0.61956,0.238543,0.5902,0.257488,0.609049,-0.728761
-0.502324,-0.570224,-0.604339,0.239355,0.583686,0.24479,0.581683,-0.717194
-0.517489,-0.571631,-0.587273,0.246075,0.571511,0.235604,0.554161,-0.702294
-0.526786,-0.576265,-0.571779,0.251959,0.555504,0.229585,0.527338,-0.703892
-0.53519,-0.582339,-0.552595,0.262851,0.534069,0.227643,0.502403,-0.688846
-0.538724,-0.590457,-0.533431,0.276748,0.508985,0.230671,0.478672,-0.683287
-0.528429,-0.60308,-0.516627,0.300257,0.479215,0.237181,0.459612,-0.745674
-0.530751,-0.603636,-0.49846,0.324753,0.449355,0.248559,0.443457,-0.712346
-0.529029,-0.607738,-0.480546,0.346205,0.418793,0.262528,0.430957,-0.672194
-0.516984,-0.61369,-0.465678,0.37317,0.387147,0.280206,0.423854,-0.674032
-0.499959,-0.620991,-0.451469,0.400733,0.355293,0.300266,0.422006,-0.676438
-0.484784,-0.62304,-0.436854,0.431236,0.324395,0.322425,0.426483,-0.647375
-0.449509,-0.644596,-0.435861,0.438707,0.2979,0.343003,0.432408,-0.685236
-0.419764,-0.654966,-0.436431,0.452046,0.274931,0.364452,0.444235,-0.694332
-0.395647,-0.65801,-0.438049,0.467546,0.256688,0.385644,0.459978,-0.681629
-0.374933,-0.655289,-0.441804,0.484593,0.243321,0.40651,0.479483,-0.662773
-0.35427,-0.650868,-0.452689,0.49592,0.235849,0.426716,0.500195,-0.657071
-0.335715,-0.646398,-0.464692,0.503513,0.233257,0.446236,0.521605,-0.652885
-0.320386,-0.64407,-0.47956,0.502543,0.235892,0.464557,0.542402,-0.643996
-0.308355,-0.643388,-0.497364,0.493557,0.243889,0.481271,0.562014,-0.636878
-0.300309,-0.640983,-0.517072,0.48124,0.257513,0.496393,0.58045,-0.639838
-0.298436,-0.634506,-0.534034,0.472383,0.275926,0.509107,0.597778,-0.64736
-0.302004,-0.625326,-0.545934,0.468739,0.297374,0.519322,0.613283,-0.657521
-0.311453,-0.615391,-0.552082,0.468505,0.321342,0.52633,0.626101,-0.660766
-0.325097,-0.606571,-0.555551,0.466632,0.347436,0.529937,0.636077,-0.655634
-0.343744,-0.594042,-0.556456,0.468306,0.375073,0.530173,0.643755,-0.643262
-0.355611,-0.589066,-0.565883,0.454223,0.404242,0.525847,0.649457,-0.658357
-0.368918,-0.585327,-0.573427,0.438718,0.433979,0.517149,0.652995,-0.671307
-0.383096,-0.582452,-0.57977,0.421728,0.46314,0.504121,0.65473,-0.680815
-0.402348,-0.573543,-0.578876,0.417213,0.48987,0.487894,0.65357,-0.676089
-0.409778,-0.573009,-0.587295,0.398531,0.515753,0.467156,0.651702,-0.720438
-0.428616,-0.565178,-0.59186,0.382838,0.539848,0.444219,0.64754,-0.712515
-0.448284,-0.559406,-0.593203,0.366356,0.560139,0.418946,0.641136,-0.692433
-0.467477,-0.556581,-0.590025,0.351501,0.574828,0.392731,0.632603,-0.662983
-0.479243,-0.565124,-0.593595,0.314016,0.58631,0.368038,0.620309,-0.655444
-0.490342,-0.567953,-0.588909,0.300299,0.589644,0.341694,0.609999,-0.642937
-0.499143,-0.572435,-0.586299,0.281828,0.590281,0.316177,0.598124,-0.637895
-0.510118,-0.571542,-0.580993,0.274894,0.585034,0.293071,0.585741,-0.616903
-0.520415,-0.569598,-0.574122,0.274062,0.575582,0.272173,0.572908,-0.596997
-0.529273,-0.570161,-0.563822,0.277294,0.561997,0.254669,0.559854,-0.578796
-0.536869,-0.575205,-0.549022,0.281931,0.544091,0.241233,0.545189,-0.560425
-0.543897,-0.580568,-0.530802,0.292175,0.524762,0.234464,0.529673,-0.541832
-0.549401,-0.582538,-0.51248,0.310115,0.503546,0.232643,0.516165,-0.522761
-0.546454,-0.58405,-0.497915,0.335194,0.480573,0.234421,0.50568,-0.539567
-0.545016,-0.584968,-0.483288,0.356653,0.457463,0.240397,0.49836,-0.522863
-0.542694,-0.584963,-0.469998,0.377365,0.43451,0.249742,0.495205,-0.48836
-0.53732,-0.585123,-0.460721,0.395796,0.411406,0.262568,0.495482,-0.446849
-0.513641,-0.591816,-0.458991,0.418635,0.390667,0.278825,0.498866,-0.498899
-0.49421,-0.596944,-0.455854,0.437735,0.369822,0.295748,0.506528,-0.501802
-0.475496,-0.600973,-0.452054,0.456489,0.35048,0.31306,0.517634,-0.487268
-0.451551,-0.606032,-0.452107,0.473736,0.333257,0.330398,0.532293,-0.490028
-0.429103,-0.605921,-0.451065,0.495249,0.318452,0.346888,0.55028,-0.48425
-0.406243,-0.600688,-0.451349,0.520024,0.306545,0.362098,0.571886,-0.482184
-0.386144,-0.596014,-0.454056,0.538045,0.299621,0.37534,0.594056,-0.472067
-0.367358,-0.593592,-0.462799,0.546363,0.297723,0.387059,0.616895,-0.462113
-0.351417,-0.591122,-0.475986,0.548196,0.300971,0.396664,0.639938,-0.453628
-0.339579,-0.589636,-0.491208,0.543812,0.309087,0.404511,0.662261,-0.443272
-0.333506,-0.589754,-0.50486,0.534865,0.32214,0.409475,0.682636,-0.429148
-0.332108,-0.589438,-0.515911,0.525455,0.338608,0.412328,0.701438,-0.415395
-0.333368,-0.583284,-0.527283,0.52021,0.358502,0.41234,0.71967,-0.413134
