Qx, Qy, Qz, Qw, x, y, z, q7
-0.732409,-0.666271,-0.132849,0.044843,0.257654,-0.028985,0.383005,-0.317891
-0.719128,-0.680751,-0.131829,0.0453128,0.256182,-0.025956,0.379862,-0.359586
-0.715964,-0.684104,-0.133807,0.0386362,0.255867,-0.0245595,0.378448,-0.370675
-0.718295,-0.681075,-0.137618,0.0353697,0.255119,-0.024131,0.378441,-0.364695
-0.723525,-0.67565,-0.137586,0.0328525,0.254074,-0.0246225,0.377319,-0.35004
-0.725676,-0.673862,-0.135812,0.0293285,0.252675,-0.0250445,0.376609,-0.343263
-0.747589,-0.646668,-0.14858,0.0292553,0.252541,-0.0217375,0.380128,-0.271179
-0.753978,-0.631319,-0.179094,0.0296418,0.264247,-0.006542,0.393899,-0.200339
-0.742629,-0.635447,-0.209612,0.0277927,0.288937,0.0262195,0.412201,-0.113831
-0.732045,-0.635328,-0.245064,0.020288,0.317985,0.071118,0.433898,0.0019681
-0.721737,-0.635098,-0.272982,0.0350188,0.344746,0.121629,0.448601,0.0907695
-0.706459,-0.646496,-0.283854,0.048836,0.366973,0.171044,0.452479,0.131013
-0.696196,-0.662345,-0.269582,0.0627411,0.381541,0.212698,0.442001,0.143514
-0.692008,-0.675543,-0.247596,0.0588455,0.387624,0.241341,0.425506,0.150836
-0.6979,-0.676267,-0.226761,0.0646438,0.38854,0.260625,0.407655,0.170796
-0.69959,-0.681004,-0.208013,0.0594792,0.387935,0.27158,0.393068,0.17627
-0.697852,-0.687652,-0.193702,0.0511555,0.384446,0.27743,0.383155,0.17459
-0.699371,-0.688803,-0.185733,0.043986,0.382228,0.280956,0.377917,0.186039
-0.707152,-0.684148,-0.175464,0.0330182,0.38207,0.280304,0.373232,0.210687
-0.698978,-0.693602,-0.172341,0.025385,0.382991,0.278701,0.369947,0.183752
-0.699565,-0.694214,-0.167525,0.0247103,0.382962,0.276929,0.366081,0.180467
-0.700206,-0.692641,-0.170714,0.0285863,0.382733,0.276504,0.363138,0.180293
-0.69939,-0.692101,-0.175802,0.0307037,0.382765,0.276724,0.363415,0.176625
-0.697988,-0.692459,-0.179449,0.0333323,0.382846,0.276979,0.36346,0.171727
-0.700546,-0.689194,-0.181343,0.0368991,0.382861,0.277288,0.363926,0.177248
-0.698792,-0.689637,-0.185775,0.0397215,0.382873,0.278092,0.364385,0.171822
-0.697338,-0.690511,-0.187609,0.0414434,0.382679,0.278245,0.36473,0.167097
-0.696345,-0.690161,-0.191889,0.0442624,0.382833,0.278189,0.36468,0.163252
-0.688637,-0.696208,-0.197093,0.0471969,0.381621,0.278697,0.367617,0.142056
-0.675989,-0.704271,-0.210136,0.0536997,0.378256,0.279145,0.378018,0.113425
-0.673916,-0.701202,-0.222729,0.0674151,0.37048,0.274767,0.394596,0.116351
-0.66825,-0.695628,-0.250776,0.0815835,0.358884,0.256103,0.417892,0.0986115
-0.656622,-0.699486,-0.265123,0.0963169,0.344543,0.216354,0.429914,0.00554233
-0.613556,-0.741412,-0.250058,0.106437,0.328742,0.162618,0.420311,-0.220216
-0.636594,-0.73673,-0.199859,0.1097,0.311773,0.0981435,0.402263,-0.293566
-0.682147,-0.705782,-0.166417,0.0940865,0.296222,0.0353995,0.391876,-0.310968
-0.724204,-0.670158,-0.143628,0.0760745,0.280417,-0.014873,0.388197,-0.311843
-0.748064,-0.649455,-0.125132,0.0543242,0.267826,-0.0531335,0.387496,-0.338092
-0.760941,-0.638197,-0.11014,0.039282,0.258807,-0.077126,0.388163,-0.361762
-0.763469,-0.636558,-0.104695,0.0307847,0.255617,-0.0881915,0.389285,-0.384302
-0.757998,-0.643908,-0.0996114,0.029988,0.254994,-0.090689,0.386465,-0.405528
-0.756393,-0.646998,-0.0916912,0.0292491,0.252347,-0.088132,0.382788,-0.40214
-0.754865,-0.649041,-0.0906459,0.0266116,0.250186,-0.0834955,0.380111,-0.402936
-0.754794,-0.649251,-0.0908704,0.0224228,0.248393,-0.0796825,0.377804,-0.405038
-0.755638,-0.647511,-0.0975202,0.0152113,0.247658,-0.078561,0.378046,-0.410621
-0.7585,-0.643208,-0.103808,0.0136263,0.246969,-0.077811,0.37785,-0.409304
-0.759003,-0.64181,-0.109018,0.0104523,0.247002,-0.077179,0.377724,-0.411102
-0.758442,-0.641436,-0.115125,0.00845346,0.247577,-0.07597,0.378027,-0.414942
-0.758155,-0.640486,-0.122189,0.00692595,0.248266,-0.0746225,0.378587,-0.418443
-0.757524,-0.639822,-0.129415,0.00601319,0.24879,-0.072985,0.379094,-0.421897
-0.757731,-0.637679,-0.138402,0.00735401,0.24899,-0.071321,0.37927,-0.423733
-0.758692,-0.635118,-0.144621,0.00980528,0.249353,-0.069538,0.379734,-0.421514
