Format Version,1.2,Take Name,Test_4_dx,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2025-02-27 02.24.19.278 PM,Total Frames,24451,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,
,,arm_elbow,arm_elbow,arm_elbow,arm_finger,arm_finger,arm_finger,arm_hand,arm_hand,arm_hand,arm_shoulder,arm_shoulder,arm_shoulder,arm_EE,arm_EE,arm_EE,
,,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
114,0.95,-0.026988,0.400055,0.602134,0.312538,0.51434,0.446167,0.208278,0.506035,0.453016,-0.261921,0.580351,0.498084,0.339944,0.462623,0.440437,
115,0.958333,-0.026065,0.40123,0.601278,0.31364,0.515088,0.445959,0.209412,0.506467,0.452574,-0.262117,0.580394,0.497947,0.34124,0.463567,0.440407,
116,0.966667,-0.025204,0.40233,0.600441,0.31471,0.515706,0.445767,0.210509,0.506798,0.452141,-0.26231,0.580425,0.497817,0.342486,0.46436,0.440389,
117,0.975,-0.024403,0.403356,0.599623,0.315751,0.516197,0.445592,0.211572,0.507037,0.45172,-0.262498,0.580446,0.497699,0.343681,0.465003,0.440389,
118,0.983333,-0.023664,0.404307,0.598827,0.316769,0.51656,0.445442,0.212605,0.507193,0.451316,-0.26268,0.580458,0.497594,0.344828,0.465494,0.440412,
119,0.991667,-0.022985,0.405182,0.598054,0.317766,0.516795,0.445322,0.21361,0.507276,0.450932,-0.262855,0.580463,0.497501,0.345925,0.465831,0.440465,
120,1,-0.022367,0.405979,0.59731,0.318744,0.516905,0.44524,0.214589,0.507294,0.450575,-0.263023,0.58046,0.497416,0.346971,0.466017,0.44055,
121,1.008333,-0.021809,0.406697,0.596597,0.319703,0.516894,0.445204,0.215541,0.507254,0.450248,-0.263186,0.58045,0.497336,0.347964,0.466058,0.440669,
122,1.016667,-0.021311,0.407333,0.595919,0.320639,0.516769,0.445221,0.216465,0.507161,0.449958,-0.263345,0.580436,0.497259,0.3489,0.465959,0.440822,
123,1.025,-0.020876,0.407885,0.595278,0.321548,0.516537,0.445292,0.217356,0.507022,0.449709,-0.263499,0.580417,0.497184,0.349778,0.465727,0.441014,
