Format Version,1.2,Take Name,dir_front_or_top_dx_lin,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-26 10.41.09.639 AM,Total Frames,4334,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_EE,arm_EE,arm_EE,arm_elbow,arm_elbow,arm_elbow,arm_hand,arm_hand,arm_hand,arm_finger,arm_finger,arm_finger,arm_shoulder,arm_shoulder,arm_shoulder
,,"8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
54,0.900000,0.606316,-0.005053,0.024876,0.260145,-0.166391,0.135734,0.469170,-0.015513,0.047431,0.568610,0.029397,0.044999,0.237253,0.150884,0.065927
55,0.916667,0.605122,-0.004962,0.032817,0.257438,-0.165624,0.140091,0.467717,-0.015381,0.053998,0.567168,0.029569,0.052531,0.236220,0.151052,0.067178
56,0.933333,0.603625,-0.004808,0.041214,0.254458,-0.164694,0.144855,0.465974,-0.015297,0.060935,0.565434,0.029742,0.060591,0.235199,0.151265,0.068342
57,0.950000,0.601913,-0.004664,0.050069,0.251256,-0.163566,0.149938,0.464039,-0.015280,0.068206,0.563468,0.029883,0.069017,0.234172,0.151538,0.069523
58,0.966667,0.600045,-0.004600,0.059142,0.247853,-0.162344,0.155244,0.461971,-0.015192,0.075493,0.561380,0.029993,0.077416,0.233144,0.151840,0.070736
59,0.983333,0.598104,-0.004650,0.068355,0.244327,-0.160950,0.160779,0.459837,-0.015110,0.082855,0.559198,0.030117,0.085775,0.232077,0.152159,0.071907
60,1.000000,0.596131,-0.004811,0.077500,0.240697,-0.159398,0.166393,0.457665,-0.014975,0.090359,0.557017,0.030234,0.094150,0.230985,0.152492,0.073091
61,1.016667,0.594118,-0.004798,0.087004,0.237020,-0.157715,0.172112,0.455487,-0.014659,0.098340,0.554925,0.030338,0.103042,0.229894,0.152865,0.074303
62,1.033333,0.592136,-0.004813,0.096505,0.233311,-0.155994,0.177761,0.453324,-0.014186,0.106812,0.552927,0.030426,0.112514,0.228788,0.153304,0.075435
63,1.050000,0.590134,-0.004865,0.106404,0.229567,-0.154107,0.183322,0.451157,-0.013782,0.115314,0.550851,0.030554,0.122291,0.227637,0.153776,0.076557
64,1.066667,0.588029,-0.004912,0.116515,0.225681,-0.152195,0.188733,0.448866,-0.013456,0.123540,0.548561,0.030722,0.131712,0.226380,0.154313,0.077779
65,1.083333,0.585863,-0.004988,0.126653,0.222065,-0.149745,0.195201,0.446506,-0.013214,0.131533,0.546208,0.030893,0.140701,0.225105,0.154857,0.078976
66,1.100000,0.583640,-0.005128,0.136688,0.217828,-0.147518,0.200442,0.444115,-0.012957,0.139623,0.543799,0.031094,0.149665,0.223661,0.155456,0.080260
67,1.116667,0.581444,-0.005171,0.147023,0.213680,-0.145126,0.205945,0.441710,-0.012508,0.148470,0.541452,0.031391,0.159247,0.222014,0.156041,0.081653
68,1.133333,0.579257,-0.004997,0.157883,0.209544,-0.142855,0.211394,0.438824,-0.011254,0.157689,0.539057,0.031965,0.170070,0.220263,0.156671,0.083241
69,1.150000,0.576798,-0.004270,0.170533,0.205349,-0.140655,0.216723,0.436147,-0.010450,0.168256,0.536243,0.032923,0.182233,0.218506,0.157335,0.084956
70,1.166667,0.573884,-0.003212,0.184020,0.200992,-0.138403,0.221954,0.433144,-0.009598,0.179356,0.532884,0.034205,0.195282,0.216756,0.158015,0.086754
71,1.183333,0.570449,-0.001779,0.198218,0.196532,-0.136066,0.227132,0.429749,-0.008691,0.191015,0.528926,0.035976,0.209206,0.214958,0.158775,0.088605
72,1.200000,0.566670,-0.000139,0.213037,0.192031,-0.133677,0.232351,0.426044,-0.007703,0.203224,0.524831,0.037539,0.223234,0.213155,0.159592,0.090583
73,1.216667,0.562753,0.001391,0.228133,0.187485,-0.131275,0.237609,0.422218,-0.006509,0.215922,0.520514,0.038889,0.238128,0.211298,0.160372,0.092630
74,1.233333,0.558661,0.002789,0.243799,0.182958,-0.128820,0.242922,0.418233,-0.005302,0.228915,0.516015,0.040249,0.253220,0.209400,0.161208,0.094720
75,1.250000,0.554158,0.004262,0.259472,0.178396,-0.126243,0.248256,0.414026,-0.004270,0.241455,0.511089,0.041671,0.268018,0.207513,0.162008,0.096764
76,1.266667,0.549303,0.005959,0.274803,0.173929,-0.123561,0.253570,0.409559,-0.003337,0.254074,0.505833,0.043155,0.282660,0.205569,0.162828,0.098860
77,1.283333,0.544439,0.007565,0.289964,0.169707,-0.120810,0.258957,0.405028,-0.002325,0.267035,0.500578,0.044531,0.297629,0.203585,0.163683,0.100944
78,1.300000,0.539542,0.009203,0.305913,0.165794,-0.118024,0.264315,0.400629,-0.001249,0.280433,0.495319,0.045837,0.313290,0.201661,0.164477,0.102943
79,1.316667,0.534575,0.010756,0.322378,0.162333,-0.115200,0.269590,0.396288,-0.000481,0.294023,0.489950,0.047102,0.329188,0.199746,0.165378,0.104857
80,1.333333,0.529724,0.011908,0.339029,0.159296,-0.112460,0.274678,0.392157,0.000227,0.307708,0.484843,0.048150,0.345002,0.197938,0.166342,0.106737
81,1.350000,0.525049,0.012565,0.355579,0.156575,-0.109769,0.279533,0.388247,0.000817,0.321374,0.480035,0.048928,0.360590,0.196194,0.167398,0.108478
82,1.366667,0.520494,0.012872,0.371920,0.154282,-0.107013,0.284272,0.384496,0.001083,0.334925,0.475409,0.049372,0.375897,0.194604,0.168372,0.110104
83,1.383333,0.516198,0.012523,0.388179,0.152472,-0.104290,0.288864,0.381022,0.001031,0.348531,0.471119,0.049193,0.391302,0.193180,0.169358,0.111483
84,1.400000,0.512139,0.011305,0.404556,0.151269,-0.101699,0.293190,0.377990,0.000449,0.361837,0.467258,0.048262,0.406657,0.192199,0.170717,0.113037
85,1.416667,0.508541,0.008805,0.420843,0.150741,-0.099274,0.297114,0.375585,-0.000903,0.374577,0.464009,0.046348,0.421375,0.190977,0.171797,0.114129
86,1.433333,0.505678,0.004793,0.436447,0.150762,-0.097008,0.300642,0.373937,-0.002740,0.386518,0.461804,0.043254,0.435469,0.189736,0.173036,0.115194
87,1.450000,0.503539,-0.000418,0.450887,0.151114,-0.095084,0.303775,0.372978,-0.004848,0.397477,0.460597,0.039118,0.448678,0.188595,0.174192,0.116183
88,1.466667,0.502047,-0.005992,0.463071,0.151722,-0.093596,0.306603,0.372376,-0.007299,0.407055,0.459999,0.034568,0.460186,0.187593,0.175214,0.117125
89,1.483333,0.500902,-0.011193,0.472703,0.152421,-0.092491,0.308705,0.372139,-0.009826,0.414410,0.459571,0.030087,0.469280,0.186821,0.175999,0.117993
90,1.500000,0.500345,-0.015592,0.479113,0.153083,-0.092073,0.310141,0.372363,-0.012107,0.418984,0.459642,0.026285,0.475273,0.186285,0.176575,0.118774
91,1.516667,0.500510,-0.018644,0.481571,0.153446,-0.092248,0.310600,0.372895,-0.013736,0.420583,0.460215,0.023038,0.477716,0.185990,0.176875,0.119531
92,1.533333,0.501354,-0.020062,0.479834,0.153476,-0.093020,0.310159,0.373764,-0.014709,0.418933,0.461300,0.021467,0.476087,0.185722,0.176962,0.120210
93,1.550000,0.503087,-0.019981,0.474054,0.153264,-0.094271,0.308967,0.375178,-0.015214,0.414048,0.463000,0.021090,0.470389,0.185472,0.176742,0.120688
94,1.566667,0.505708,-0.018921,0.464615,0.153181,-0.096006,0.307309,0.377291,-0.015295,0.406119,0.465616,0.021415,0.461194,0.185171,0.176259,0.121074
95,1.583333,0.509275,-0.017675,0.452111,0.153158,-0.097799,0.305110,0.380211,-0.015224,0.395695,0.469213,0.021938,0.448883,0.184865,0.175670,0.121417
96,1.600000,0.513935,-0.016646,0.436618,0.153347,-0.099814,0.302302,0.383782,-0.014928,0.383022,0.473953,0.022403,0.433905,0.184577,0.175166,0.121506
97,1.616667,0.519388,-0.016216,0.418633,0.153830,-0.101998,0.298812,0.387927,-0.014391,0.368357,0.479598,0.022727,0.416484,0.184431,0.174629,0.121341
98,1.633333,0.524888,-0.015705,0.398611,0.154674,-0.104248,0.294707,0.392135,-0.013820,0.351850,0.485362,0.023188,0.396913,0.184391,0.173948,0.120800
99,1.650000,0.529927,-0.014393,0.376668,0.156045,-0.106541,0.290211,0.395883,-0.013336,0.334007,0.490473,0.024042,0.375570,0.184391,0.173229,0.120116
100,1.666667,0.534336,-0.012595,0.353522,0.157994,-0.108960,0.285394,0.399337,-0.012701,0.315191,0.495008,0.025231,0.353079,0.184451,0.172482,0.119247
101,1.683333,0.538700,-0.011120,0.329527,0.160527,-0.111503,0.280184,0.402805,-0.011666,0.295826,0.499600,0.026402,0.330053,0.184440,0.171769,0.118167
102,1.700000,0.543338,-0.010451,0.305576,0.163522,-0.113967,0.274535,0.406578,-0.010163,0.276091,0.504619,0.027284,0.307188,0.184405,0.171060,0.116853
103,1.716667,0.547645,-0.009865,0.281046,0.167005,-0.116312,0.268441,0.409920,-0.008786,0.256413,0.509268,0.027995,0.283828,0.184531,0.170022,0.115061
104,1.733333,0.551061,-0.008648,0.256066,0.171170,-0.118567,0.262132,0.412531,-0.008034,0.236154,0.512725,0.029026,0.259961,0.184818,0.169739,0.113404
105,1.750000,0.553746,-0.007153,0.230866,0.175765,-0.120685,0.255541,0.414568,-0.007405,0.216318,0.515364,0.030244,0.235846,0.185203,0.169615,0.111563
106,1.766667,0.555994,-0.005722,0.206096,0.180741,-0.122686,0.248743,0.416356,-0.006647,0.196660,0.517684,0.031424,0.211982,0.185659,0.169515,0.109525
107,1.783333,0.557926,-0.004487,0.181902,0.186109,-0.124615,0.241672,0.418120,-0.005598,0.177347,0.519801,0.032526,0.188777,0.186186,0.169501,0.107495
108,1.800000,0.559682,-0.003506,0.158306,0.191806,-0.126356,0.234344,0.419886,-0.004324,0.158561,0.521952,0.033498,0.166376,0.186739,0.169661,0.105402
109,1.816667,0.560975,-0.002571,0.134891,0.197697,-0.127869,0.226695,0.421818,-0.003950,0.140788,0.523618,0.034392,0.144232,0.187209,0.170039,0.103298
110,1.833333,0.561789,-0.001491,0.111479,0.203780,-0.129187,0.218780,0.423056,-0.003226,0.122476,0.524726,0.035411,0.121926,0.187773,0.170526,0.101002
111,1.850000,0.562426,-0.000627,0.088229,0.209971,-0.130301,0.210655,0.424210,-0.002365,0.104280,0.525685,0.036336,0.099666,0.188435,0.170896,0.098552
112,1.866667,0.562580,0.000267,0.064939,0.216281,-0.131453,0.202090,0.425149,-0.001568,0.086727,0.526310,0.037127,0.077726,0.189200,0.171285,0.096108
113,1.883333,0.562196,0.001565,0.042324,0.222565,-0.132581,0.193016,0.425911,-0.000852,0.070080,0.526477,0.038128,0.056951,0.189956,0.171741,0.093574
114,1.900000,0.561797,0.002828,0.020683,0.229178,-0.133275,0.183957,0.426982,0.000009,0.054387,0.526894,0.039081,0.037496,0.190706,0.172378,0.090943
115,1.916667,0.561777,0.003746,0.000086,0.234451,-0.134672,0.171454,0.428457,0.001069,0.039001,0.527966,0.039800,0.019012,0.191396,0.173072,0.088148
116,1.933333,0.561985,0.004698,-0.019676,0.240095,-0.135629,0.160327,0.429963,0.002296,0.024051,0.529108,0.040605,0.000944,0.192173,0.173770,0.085221
117,1.950000,0.562096,0.006243,-0.038463,0.245480,-0.136544,0.148814,0.431371,0.003268,0.008776,0.529696,0.041942,-0.016751,0.193073,0.174193,0.082064
118,1.966667,0.561975,0.008466,-0.056485,0.250621,-0.137309,0.137078,0.432474,0.004431,-0.006110,0.529981,0.043793,-0.033695,0.194139,0.174485,0.078777
119,1.983333,0.561730,0.011198,-0.073876,0.255555,-0.137991,0.125104,0.433539,0.005884,-0.020430,0.530156,0.046045,-0.049891,0.195271,0.174659,0.075509
120,2.000000,0.561538,0.013993,-0.090791,0.260259,-0.138433,0.112884,0.434728,0.007568,-0.034543,0.530548,0.048365,-0.065552,0.196417,0.174817,0.072164
121,2.016667,0.561460,0.016556,-0.107289,0.264616,-0.138680,0.100473,0.435926,0.009437,-0.048686,0.531105,0.050522,-0.080960,0.197506,0.175099,0.068748
122,2.033333,0.561357,0.019081,-0.123445,0.268625,-0.138759,0.087975,0.436988,0.011217,-0.062795,0.531518,0.052730,-0.096308,0.198654,0.175256,0.065188
123,2.050000,0.561168,0.021667,-0.139097,0.272275,-0.138694,0.075435,0.437901,0.012956,-0.076626,0.531709,0.054990,-0.111244,0.199933,0.175256,0.061476
124,2.066667,0.560999,0.024241,-0.154338,0.275592,-0.138472,0.062934,0.438780,0.014700,-0.090066,0.531944,0.057223,-0.125692,0.201223,0.175186,0.057693
125,2.083333,0.560971,0.026599,-0.169361,0.278516,-0.138072,0.050304,0.439737,0.016519,-0.103355,0.532387,0.059282,-0.139859,0.202381,0.175165,0.053921
126,2.100000,0.561037,0.028586,-0.184422,0.281125,-0.137462,0.037741,0.440731,0.018412,-0.116580,0.532994,0.061053,-0.154091,0.203364,0.175124,0.050275
