Format Version,1.2,Take Name,Test_4_sx,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2025-02-27 02.30.37.659 PM,Total Frames,17747,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,
,,arm_elbow,arm_elbow,arm_elbow,arm_shoulder,arm_shoulder,arm_shoulder,arm_finger,arm_finger,arm_finger,arm_hand,arm_hand,arm_hand,arm_EE,arm_EE,arm_EE,
,,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
2767,23.058333,-0.078528,0.384545,-0.007557,-0.164867,0.614523,0.199132,0.301778,0.256009,-0.009161,0.256943,0.337091,-0.059763,0.277186,0.240325,0.036308,
2768,23.066667,-0.083761,0.384911,-0.010769,-0.165371,0.614635,0.198624,0.294606,0.251598,-0.023773,0.249317,0.333271,-0.073431,0.271158,0.23625,0.022029,
2769,23.075,-0.088978,0.385231,-0.013779,-0.165872,0.614747,0.198131,0.287025,0.247212,-0.038196,0.24132,0.329417,-0.086891,0.264796,0.23224,0.007892,
2770,23.083333,-0.094174,0.385502,-0.016585,-0.166371,0.614859,0.197651,0.279037,0.242852,-0.052484,0.232962,0.325551,-0.100121,0.258094,0.228297,-0.006007,
2771,23.091667,-0.099344,0.385724,-0.019188,-0.166868,0.614969,0.197186,0.270646,0.238517,-0.06666,0.224258,0.321692,-0.113098,0.251054,0.224425,-0.01957,
2772,23.1,-0.104481,0.385902,-0.021591,-0.167362,0.61508,0.19673,0.261854,0.234211,-0.080742,0.215223,0.317855,-0.125797,0.243693,0.220628,-0.032793,
2773,23.108333,-0.10958,0.38604,-0.023797,-0.167851,0.615193,0.196281,0.252689,0.229952,-0.094648,0.205874,0.314055,-0.138192,0.236038,0.216915,-0.045664,
2774,23.116667,-0.114635,0.386143,-0.02581,-0.168337,0.615312,0.195838,0.243206,0.22577,-0.108207,0.196233,0.310303,-0.15026,0.228118,0.213291,-0.05817,
2775,23.125,-0.119642,0.38621,-0.027638,-0.168821,0.615438,0.195399,0.233466,0.221689,-0.121292,0.186327,0.306611,-0.161978,0.219966,0.209753,-0.070308,
2776,23.133333,-0.124599,0.38624,-0.029292,-0.169305,0.615577,0.194962,0.223509,0.217713,-0.133869,0.17619,0.302993,-0.173325,0.211611,0.206303,-0.082081,
2777,23.141667,-0.129505,0.38623,-0.030782,-0.169792,0.615728,0.194522,0.213363,0.21385,-0.145943,0.165866,0.299463,-0.184285,0.203078,0.202945,-0.093476,
2778,23.15,-0.134357,0.386177,-0.032115,-0.170282,0.615893,0.194075,0.203064,0.210105,-0.157521,0.155387,0.296034,-0.194811,0.194399,0.199683,-0.104471,
2779,23.158333,-0.139151,0.386077,-0.033299,-0.170781,0.616067,0.193621,0.192647,0.206486,-0.168604,0.144769,0.292723,-0.204822,0.185603,0.196516,-0.115043,
2780,23.166667,-0.143885,0.385933,-0.03434,-0.171288,0.616247,0.193165,0.182146,0.202996,-0.179193,0.134046,0.289542,-0.214277,0.176719,0.193444,-0.125175,
2781,23.175,-0.148554,0.385748,-0.035243,-0.171805,0.616429,0.192714,0.171597,0.199636,-0.189289,0.123278,0.286503,-0.223168,0.167774,0.190464,-0.134854,
2782,23.183333,-0.153151,0.385532,-0.036015,-0.172329,0.616607,0.192273,0.16103,0.196405,-0.198891,0.11253,0.283617,-0.231494,0.158788,0.187569,-0.14407,
2783,23.191667,-0.157669,0.385293,-0.036663,-0.172856,0.616781,0.191848,0.150474,0.193299,-0.208002,0.101869,0.280893,-0.239262,0.149781,0.184753,-0.152807,
2784,23.2,-0.162096,0.385038,-0.037193,-0.173381,0.616947,0.191441,0.139957,0.190309,-0.216628,0.091363,0.278339,-0.246482,0.140778,0.182013,-0.161048,
2785,23.208333,-0.166424,0.384775,-0.037615,-0.173897,0.617101,0.191055,0.129499,0.187429,-0.22478,0.081067,0.275957,-0.253172,0.131811,0.179352,-0.168781,
2786,23.216667,-0.17064,0.384514,-0.037939,-0.174398,0.617239,0.190693,0.119121,0.184648,-0.232479,0.071034,0.273743,-0.259357,0.122924,0.176779,-0.175997,
2787,23.225,-0.174732,0.384263,-0.038174,-0.174879,0.617359,0.190354,0.108839,0.181956,-0.239758,0.061309,0.271691,-0.265072,0.114171,0.174308,-0.182689,
2788,23.233333,-0.178682,0.384032,-0.038332,-0.175336,0.61746,0.190042,0.098661,0.179335,-0.246675,0.051934,0.269791,-0.270359,0.10561,0.171956,-0.188859,
2789,23.241667,-0.182477,0.383829,-0.038427,-0.175768,0.617539,0.18976,0.088575,0.176761,-0.253311,0.042935,0.268032,-0.275252,0.097306,0.169739,-0.194512,
2790,23.25,-0.186102,0.383658,-0.038471,-0.176174,0.617598,0.189511,0.078549,0.174209,-0.259788,0.034322,0.266402,-0.279782,0.08932,0.16767,-0.199666,
2791,23.258333,-0.189549,0.38352,-0.038479,-0.176552,0.617636,0.189293,,,,0.026102,0.264889,-0.283977,0.081703,0.165756,-0.204345,
2792,23.266667,-0.192806,0.38341,-0.038458,-0.176903,0.617657,0.189101,,,,0.018273,0.263483,-0.287865,0.074501,0.164003,-0.208577,
2793,23.275,-0.195866,0.383324,-0.038417,-0.177229,0.617662,0.188934,,,,0.010811,0.262173,-0.291483,0.067744,0.162411,-0.212387,
2794,23.283333,-0.198719,0.383259,-0.038362,-0.177535,0.617653,0.188792,,,,0.003659,0.260942,-0.294879,0.061453,0.16098,-0.215804,
2795,23.291667,-0.201358,0.383207,-0.038299,-0.177822,0.617631,0.188676,,,,-0.003263,0.259769,-0.298116,0.055641,0.159706,-0.218857,
2796,23.3,-0.203779,0.383166,-0.038229,-0.178095,0.617602,0.188583,,,,-0.010061,0.258627,-0.301267,0.050314,0.158582,-0.221573,
2797,23.308333,-0.205975,0.383134,-0.038153,-0.178355,0.617568,0.188508,,,,,,,0.045474,0.157601,-0.223976,
2798,23.316667,-0.207942,0.38311,-0.038072,-0.178601,0.617534,0.18845,,,,,,,0.041124,0.156757,-0.226084,
2799,23.325,-0.209674,0.383095,-0.037987,-0.178833,0.617502,0.188408,,,,,,,0.037264,0.156042,-0.227912,
2800,23.333333,-0.211166,0.38309,-0.037899,-0.179046,0.617472,0.188385,,,,,,,0.033903,0.155456,-0.229475,
2801,23.341667,-0.212412,0.383097,-0.037814,-0.179239,0.617446,0.188384,,,,,,,0.031058,0.155004,-0.230781,
2802,23.35,-0.213404,0.38312,-0.037732,-0.179407,0.617423,0.188405,,,,,,,0.028757,0.154695,-0.231836,
2803,23.358333,-0.214139,0.383162,-0.037655,-0.179542,0.617405,0.18845,,,,,,,0.027031,0.154543,-0.232641,
2804,23.366667,-0.214612,0.383225,-0.037586,-0.179642,0.617391,0.188522,,,,,,,0.025915,0.154557,-0.233197,
2805,23.375,-0.21482,0.38331,-0.037526,-0.179704,0.617379,0.188621,,,,,,,0.025438,0.15475,-0.2335,
2806,23.383333,-0.21476,0.383416,-0.037477,-0.179726,0.617368,0.188748,,,,,,,0.025624,0.155127,-0.233544,
2807,23.391667,-0.214433,0.383539,-0.03744,-0.179707,0.617357,0.188903,,,,,,,0.026483,0.155691,-0.233317,
2808,23.4,-0.213841,0.383675,-0.037412,-0.179645,0.617344,0.189084,,,,-0.027391,0.262646,-0.305682,0.028013,0.156439,-0.232801,
2809,23.408333,-0.212986,0.383819,-0.037388,-0.17954,0.617327,0.189288,,,,-0.023166,0.264608,-0.303281,0.030198,0.157363,-0.23198,
2810,23.416667,-0.211869,0.383967,-0.037364,-0.179392,0.617305,0.189512,,,,-0.018712,0.266598,-0.300819,0.033017,0.158453,-0.230837,
2811,23.425,-0.210492,0.384116,-0.037334,-0.179202,0.617277,0.189755,,,,-0.013869,0.268647,-0.298238,0.036445,0.159699,-0.229356,
2812,23.433333,-0.208859,0.384265,-0.037291,-0.178968,0.617242,0.190016,,,,-0.008543,0.270784,-0.295486,0.040459,0.161096,-0.227522,
2813,23.441667,-0.206971,0.384411,-0.03723,-0.178692,0.617199,0.190294,,,,-0.002683,0.273032,-0.292517,0.045038,0.162636,-0.225323,
2814,23.45,-0.204832,0.384552,-0.037145,-0.178372,0.617146,0.190585,,,,0.003734,0.275405,-0.289291,0.050165,0.164317,-0.222747,
2815,23.458333,-0.202445,0.384687,-0.037031,-0.178008,0.617084,0.19089,,,,0.010711,0.277914,-0.285769,0.055822,0.166142,-0.219781,
2816,23.466667,-0.199814,0.384814,-0.036881,-0.177598,0.61701,0.191211,,,,0.018225,0.280562,-0.281909,0.061997,0.16811,-0.216415,
2817,23.475,-0.196945,0.384931,-0.036686,-0.177144,0.616925,0.191546,,,,0.026241,0.283351,-0.27767,0.068673,0.170222,-0.212639,
2818,23.483333,-0.193844,0.385038,-0.036441,-0.176648,0.616829,0.191897,0.069347,0.187731,-0.266592,0.034724,0.286278,-0.27302,0.075829,0.172479,-0.20844,
2819,23.491667,-0.190515,0.385133,-0.036139,-0.176111,0.616721,0.192261,0.079342,0.191133,-0.26035,0.043636,0.289343,-0.267932,0.08344,0.174881,-0.203801,
2820,23.5,-0.186964,0.385217,-0.035776,-0.175537,0.616601,0.192637,0.089442,0.194572,-0.253985,0.05294,0.292544,-0.262378,0.091471,0.177421,-0.198707,
2821,23.508333,-0.183197,0.385292,-0.035349,-0.17493,0.616469,0.193026,0.099711,0.198074,-0.247386,0.062599,0.295881,-0.256332,0.099882,0.180091,-0.193139,
2822,23.516667,-0.179219,0.38536,-0.034857,-0.174294,0.616323,0.193425,0.110169,0.20165,-0.24046,0.072576,0.299355,-0.249768,0.108625,0.182878,-0.187085,
2823,23.525,-0.175035,0.385429,-0.034298,-0.173634,0.616163,0.193834,0.120815,0.205306,-0.233135,0.082832,0.302945,-0.24267,0.117648,0.185767,-0.180534,
2824,23.533333,-0.170649,0.385505,-0.033669,-0.172956,0.615992,0.194251,0.131633,0.209038,-0.225362,0.093328,0.3066,-0.235047,0.126897,0.188743,-0.173476,
2825,23.541667,-0.166066,0.385596,-0.032967,-0.172264,0.615808,0.194677,0.142595,0.212839,-0.217099,0.104028,0.310297,-0.226897,0.136315,0.191788,-0.165906,
2826,23.55,-0.161288,0.38571,-0.032188,-0.171563,0.615613,0.195113,0.153662,0.216696,-0.208315,0.114893,0.314031,-0.218213,0.14585,0.194887,-0.157823,
2827,23.558333,-0.156319,0.385855,-0.031325,-0.170855,0.615408,0.195556,0.164795,0.220598,-0.198986,0.125882,0.317793,-0.208998,0.15545,0.198027,-0.149225,
2828,23.566667,-0.151164,0.386038,-0.030373,-0.170143,0.615195,0.196006,0.175953,0.224536,-0.189098,0.136953,0.321588,-0.199243,0.16507,0.201195,-0.140115,
2829,23.575,-0.145826,0.386263,-0.029324,-0.169429,0.614974,0.196465,0.187091,0.228499,-0.17864,0.148064,0.325421,-0.188926,0.174667,0.204382,-0.1305,
2830,23.583333,-0.140312,0.386533,-0.02817,-0.168716,0.614748,0.196931,0.198167,0.23248,-0.167606,0.15918,0.329265,-0.178058,0.184205,0.207584,-0.120393,
2831,23.591667,-0.134629,0.386849,-0.0269,-0.168003,0.614518,0.197404,0.209141,0.236474,-0.155999,0.170247,0.333112,-0.166651,0.19365,0.210797,-0.109806,
2832,23.6,-0.128786,0.387211,-0.025501,-0.167292,0.614284,0.19788,0.219975,0.240478,-0.143819,0.181193,0.336985,-0.154705,0.202975,0.214024,-0.098752,
2833,23.608333,-0.122792,0.387617,-0.023961,-0.166587,0.614048,0.198357,0.230643,0.244496,-0.131095,0.191959,0.340891,-0.142234,0.212159,0.217264,-0.087248,
2834,23.616667,-0.116659,0.38806,-0.022272,-0.165886,0.61381,0.198831,0.241129,0.248532,-0.117883,0.2025,0.344817,-0.129267,0.221181,0.220522,-0.075306,
2835,23.625,-0.110396,0.388537,-0.020424,-0.165191,0.613572,0.1993,0.251408,0.252588,-0.104214,0.212774,0.34875,-0.11584,0.230018,0.223796,-0.062941,
2836,23.633333,-0.104014,0.389042,-0.018408,-0.164502,0.613333,0.199764,0.261445,0.256659,-0.090101,0.222743,0.352679,-0.101989,0.238653,0.22709,-0.050167,
2837,23.641667,-0.097524,0.389568,-0.016213,-0.163819,0.613093,0.200219,0.271204,0.260737,-0.075558,0.23237,0.356592,-0.087759,0.247066,0.230402,-0.036999,
2838,23.65,-0.090935,0.390109,-0.013826,-0.163139,0.612853,0.200668,0.280646,0.26481,-0.060602,0.241627,0.36048,-0.0732,0.255236,0.233731,-0.023455,
2839,23.658333,-0.084259,0.39066,-0.011235,-0.162465,0.612612,0.201113,0.289737,0.268862,-0.045249,0.25049,0.364329,-0.058358,0.263144,0.237075,-0.009558,
2840,23.666667,-0.077506,0.391217,-0.00843,-0.161796,0.612372,0.201551,0.298437,0.272872,-0.029505,0.258944,0.368129,-0.043279,0.270764,0.240426,0.004671,
2841,23.675,-0.070689,0.391777,-0.005399,-0.161135,0.612132,0.201984,0.306712,0.276821,-0.013366,0.26698,0.37187,-0.028006,0.278072,0.243774,0.019206,
2842,23.683333,-0.063824,0.392337,-0.002135,-0.160482,0.611892,0.202412,0.314524,0.280684,0.003189,0.274592,0.375545,-0.012574,0.285042,0.247107,0.034023,
2843,23.691667,-0.056925,0.392893,0.001369,-0.159836,0.611653,0.202836,0.321866,0.28446,0.020071,0.281777,0.379145,0.002995,0.29165,0.250413,0.049092,
2844,23.7,-0.050007,0.393444,0.005115,-0.159196,0.611416,0.203255,0.328768,0.288175,0.037062,0.288529,0.382656,0.018684,0.297873,0.253678,0.06438,
2845,23.708333,-0.043088,0.39399,0.009103,-0.158561,0.611185,0.203674,0.335239,0.291832,0.054061,0.294848,0.386074,0.034479,0.303696,0.25689,0.079851,
2846,23.716667,-0.036185,0.394534,0.013337,-0.157928,0.610962,0.204093,0.34127,0.295415,0.071077,0.300736,0.389403,0.050362,0.309102,0.260037,0.095469,
2847,23.725,-0.029315,0.395078,0.017818,-0.157294,0.610749,0.204516,0.346853,0.298915,0.088109,0.306198,0.392643,0.066313,0.314082,0.263107,0.111209,
2848,23.733333,-0.022496,0.39563,0.022547,-0.156657,0.610548,0.20495,0.351981,0.302324,0.105126,0.311234,0.395792,0.082311,0.318627,0.266094,0.127057,
2849,23.741667,-0.015746,0.396194,0.027526,-0.156015,0.610363,0.205401,0.356645,0.305638,0.1221,0.315848,0.398846,0.098333,0.322728,0.268991,0.143014,
2850,23.75,-0.00908,0.396775,0.032753,-0.155363,0.610196,0.205876,0.360854,0.308852,0.139047,0.320045,0.401798,0.114364,0.326375,0.271791,0.159097,
2851,23.758333,-0.002517,0.397381,0.038222,-0.1547,0.610048,0.206384,0.364617,0.311962,0.155984,0.323832,0.404643,0.130384,0.329589,0.274495,0.17526,
2852,23.766667,0.003929,0.398012,0.043925,-0.15402,0.609917,0.206932,0.367936,0.314956,0.172913,0.327219,0.407372,0.146376,0.33242,0.277108,0.191374,
2853,23.775,0.010246,0.398672,0.049852,-0.153322,0.609798,0.207532,0.370814,0.317818,0.189827,0.330215,0.409977,0.162323,0.334887,0.279622,0.207382,
2854,23.783333,0.016424,0.399358,0.055993,-0.152602,0.609688,0.208196,0.373266,0.32054,0.206679,0.332832,0.412452,0.178211,0.336983,0.282034,0.223283,
2855,23.791667,0.022452,0.400072,0.06234,-0.15187,0.609587,0.20892,0.375306,0.323117,0.223416,0.335079,0.414791,0.194028,0.338723,0.284347,0.239022,
2856,23.8,0.028322,0.400813,0.068885,-0.151138,0.609499,0.209693,0.376937,0.325538,0.240022,0.336962,0.416989,0.209773,0.340108,0.286551,0.254554,
2857,23.808333,0.03402,0.40158,0.075623,-0.150405,0.609422,0.210517,0.378147,0.327788,0.256525,0.338488,0.419043,0.225445,0.341114,0.288625,0.269915,
2858,23.816667,0.039533,0.402375,0.082545,-0.149666,0.609349,0.211399,0.378921,0.329861,0.272963,0.339655,0.420952,0.241048,0.34171,0.290545,0.285184,
2859,23.825,0.044848,0.403197,0.089641,-0.148929,0.609281,0.212338,0.379255,0.331753,0.289331,0.340459,0.422715,0.256583,0.341891,0.292299,0.300372,
2860,23.833333,0.04995,0.404044,0.096902,-0.148202,0.609218,0.213332,0.379155,0.333463,0.305593,0.340895,0.424336,0.272053,0.341661,0.293881,0.315441,
2861,23.841667,0.054822,0.404915,0.104316,-0.147493,0.609159,0.214378,0.378626,0.334991,0.321724,0.340953,0.42582,0.287456,0.341026,0.295292,0.330359,
2862,23.85,0.059451,0.405803,0.11187,-0.146807,0.609105,0.215472,0.377669,0.336346,0.337708,0.340625,0.42717,0.302784,0.339988,0.296535,0.345109,
2863,23.858333,0.063822,0.406705,0.119545,-0.146152,0.609058,0.21661,0.376283,0.337534,0.353534,0.339907,0.428392,0.318023,0.338542,0.297619,0.359681,
2864,23.866667,0.06792,0.407615,0.127322,-0.14553,0.609017,0.217789,0.374461,0.338564,0.369202,0.338796,0.429487,0.333155,0.336683,0.298557,0.374081,
2865,23.875,0.071735,0.408527,0.135181,-0.144944,0.608985,0.219004,0.372199,0.339447,0.38471,0.33729,0.430458,0.348155,0.3344,0.299363,0.388318,
2866,23.883333,0.07526,0.409434,0.143102,-0.144392,0.608962,0.220246,0.369492,0.34019,0.400062,0.335395,0.431306,0.362998,0.331686,0.300047,0.4024,
2867,23.891667,0.078488,0.410338,0.151062,-0.143871,0.608952,0.221504,0.366339,0.3408,0.415252,0.333112,0.43203,0.377661,0.328534,0.300618,0.416337,
2868,23.9,0.081419,0.411237,0.159044,-0.143373,0.608957,0.222767,0.362743,0.34128,0.430265,0.33044,0.432632,0.392131,0.324948,0.301078,0.430125,
2869,23.908333,0.084053,0.412134,0.16703,-0.142898,0.608977,0.224029,0.35871,0.341629,0.445079,0.32737,0.433113,0.40641,0.320934,0.301424,0.443754,
2870,23.916667,0.086389,0.413029,0.175003,-0.142449,0.609015,0.225293,0.354251,0.341845,0.459666,0.323889,0.433475,0.420508,0.316512,0.301641,0.457176,
2871,23.925,0.088433,0.413921,0.182948,-0.142028,0.60907,0.226561,0.34938,0.34192,0.473993,0.31998,0.433721,0.434439,0.311713,0.301709,0.470294,
2872,23.933333,0.090191,0.414808,0.190854,-0.141636,0.609139,0.227831,0.344105,0.341842,0.488031,0.315634,0.43385,0.44821,0.306563,0.30161,0.483031,
2873,23.941667,0.091669,0.415686,0.198703,-0.141271,0.60922,0.229104,0.338434,0.341604,0.501757,0.310853,0.433862,0.461815,0.30107,0.301345,0.495364,
2874,23.95,0.092878,0.416552,0.206477,-0.140931,0.609312,0.230381,0.332374,0.341201,0.515153,0.305647,0.433755,0.475234,0.29523,0.300926,0.507298,
2875,23.958333,0.093834,0.417398,0.214157,-0.140612,0.609411,0.23166,0.325928,0.340637,0.528212,0.300032,0.433527,0.488437,0.289025,0.300381,0.51887,
2876,23.966667,0.094556,0.418216,0.221726,-0.140314,0.609514,0.23294,0.319104,0.339924,0.540932,0.294023,0.433181,0.501392,0.282436,0.299737,0.530159,
2877,23.975,0.09506,0.418999,0.22917,-0.140038,0.609619,0.234216,0.311911,0.33908,0.55332,0.287634,0.43272,0.514063,0.27547,0.299009,0.541255,
2878,23.983333,0.095359,0.419742,0.236474,-0.139785,0.609724,0.235484,0.304357,0.338123,0.565378,0.280874,0.432152,0.526425,0.268154,0.298201,0.552154,
2879,23.991667,0.095462,0.420443,0.243625,-0.139558,0.609828,0.236741,0.296454,0.337068,0.577109,0.273751,0.431484,0.538462,0.260522,0.297312,0.562753,
2880,24,0.095379,0.4211,0.25061,-0.13936,0.609927,0.237984,0.288214,0.335925,0.588512,0.266274,0.43072,0.550159,0.252601,0.296341,0.573,
2881,24.008333,0.095119,0.421712,0.25742,-0.139191,0.610021,0.239211,0.279653,0.334703,0.599587,0.258454,0.429865,0.561502,0.244405,0.295295,0.582901,
2882,24.016667,0.094688,0.422277,0.264051,-0.139051,0.610106,0.240418,0.27079,0.333406,0.610327,0.250307,0.428922,0.57248,0.235953,0.294174,0.592448,
2883,24.025,0.094096,0.422796,0.270496,-0.138938,0.610182,0.241601,0.261648,0.332035,0.620727,0.241851,0.427894,0.583082,0.227271,0.292976,0.60163,
2884,24.033333,0.093349,0.423269,0.276748,-0.138851,0.610248,0.242755,0.252253,0.330593,0.630782,0.233108,0.42678,0.593298,0.218385,0.291697,0.610432,
2885,24.041667,0.092439,0.423694,0.282823,-0.138787,0.610305,0.243878,0.242633,0.329081,0.640493,0.224098,0.42558,0.603118,0.209321,0.290335,0.618845,
2886,24.05,0.091345,0.424071,0.288753,-0.138744,0.610352,0.244967,0.232814,0.327497,0.64987,0.214844,0.424293,0.612536,0.200102,0.288886,0.626864,
2887,24.058333,0.090069,0.42439,0.294536,-0.138722,0.610391,0.246021,0.222819,0.325841,0.65893,0.205368,0.422916,0.621545,0.190749,0.287349,0.634484,
2888,24.066667,0.088625,0.42464,0.300151,-0.138724,0.610419,0.247042,0.212669,0.324115,0.667705,0.195694,0.421447,0.63014,0.181282,0.285722,0.641707,
2889,24.075,0.087024,0.424826,0.305611,-0.138749,0.610439,0.24803,0.202383,0.322314,0.676137,0.185846,0.419881,0.638326,0.171721,0.284008,0.648535,
2890,24.083333,0.085285,0.424951,0.310901,-0.138795,0.61045,0.248983,0.19198,0.320435,0.68408,0.175842,0.418222,0.646115,0.162087,0.28221,0.654979,
2891,24.091667,0.08343,0.425008,0.315991,-0.138859,0.610456,0.2499,0.181483,0.318496,0.691504,0.165701,0.416471,0.653511,0.152395,0.280329,0.661041,
2892,24.1,0.081461,0.424992,0.320902,-0.13894,0.61046,0.250777,0.17091,0.316501,0.69845,0.155456,0.414633,0.660504,0.142659,0.27837,0.666725,
2893,24.108333,0.079376,0.424896,0.325655,-0.139036,0.610468,0.251615,0.160281,0.31443,0.704925,0.145136,0.412712,0.667092,0.13289,0.276338,0.672036,
2894,24.116667,0.077182,0.424715,0.330245,-0.139144,0.61048,0.252413,0.149611,0.312274,0.710942,0.13477,0.410712,0.673279,0.123091,0.274241,0.676982,
2895,24.125,0.074887,0.424448,0.334672,-0.139264,0.610497,0.253172,0.138912,0.31004,0.716521,0.124385,0.40864,0.679074,0.113262,0.272085,0.681571,
2896,24.133333,0.0725,0.42409,0.338937,-0.139393,0.610515,0.253896,0.128197,0.307736,0.721682,0.114006,0.406503,0.684486,0.103409,0.26988,0.685813,
2897,24.141667,0.070033,0.423641,0.343038,-0.139527,0.610529,0.254592,0.117485,0.305376,0.726443,0.103653,0.404317,0.689526,0.093541,0.267638,0.689715,
2898,24.15,0.067497,0.423101,0.346975,-0.13966,0.610536,0.255263,0.106789,0.302975,0.730824,0.093344,0.402093,0.694205,0.083673,0.265371,0.69329,
2899,24.158333,0.064904,0.422468,0.350749,-0.139789,0.610534,0.255911,0.096126,0.300553,0.734843,0.083096,0.399848,0.698532,0.073819,0.263094,0.696551,
2900,24.166667,0.062266,0.421745,0.354359,-0.139907,0.61052,0.256534,0.085511,0.298129,0.73852,0.072923,0.397598,0.702517,0.063997,0.260823,0.699517,
2901,24.175,0.059593,0.420934,0.357807,-0.140009,0.610492,0.257129,0.074962,0.295724,0.741876,0.062839,0.395363,0.70617,0.054225,0.258574,0.702208,
2902,24.183333,0.056892,0.420036,0.361094,-0.140096,0.610449,0.257697,0.064493,0.29336,0.74493,0.052853,0.393159,0.7095,0.04452,0.256364,0.704643,
2903,24.191667,0.054173,0.419054,0.36422,-0.140175,0.610389,0.258249,0.054123,0.291059,0.747702,0.04298,0.391005,0.712517,0.034899,0.254209,0.706842,
2904,24.2,0.051441,0.417993,0.367185,-0.140249,0.61031,0.258789,0.043868,0.288842,0.750208,0.033233,0.388917,0.715231,0.025378,0.252124,0.708823,
2905,24.208333,0.048709,0.41686,0.369991,-0.140318,0.610211,0.259318,0.033744,0.286725,0.752466,0.023632,0.386912,0.717652,0.015972,0.250123,0.710605,
2906,24.216667,0.045985,0.415668,0.37264,-0.140381,0.610087,0.25983,0.023767,0.28472,0.754494,0.014192,0.385,0.719792,0.006696,0.248216,0.712203,
2907,24.225,0.043284,0.414432,0.375134,-0.140439,0.609935,0.260323,0.013949,0.282836,0.756305,0.004933,0.383192,0.721664,-0.00244,0.246414,0.71363,
2908,24.233333,0.040619,0.413166,0.377476,-0.140491,0.609757,0.260793,0.004303,0.28108,0.757908,-0.004124,0.381492,0.723283,-0.011425,0.244724,0.714896,
2909,24.241667,0.038003,0.411882,0.37967,-0.140536,0.609554,0.261241,-0.005156,0.279454,0.759312,-0.012953,0.379907,0.724661,-0.020248,0.243151,0.716006,
2910,24.25,0.035454,0.410589,0.381714,-0.140576,0.609327,0.261665,-0.014412,0.277962,0.760521,-0.02153,0.378439,0.725811,-0.028899,0.241701,0.716964,
2911,24.258333,0.032987,0.409296,0.383608,-0.140617,0.60908,0.262065,-0.023444,0.276605,0.761539,-0.02982,0.377094,0.726744,-0.037365,0.240383,0.71778,
2912,24.266667,0.030619,0.408014,0.385347,-0.140662,0.608812,0.262442,-0.032224,0.275391,0.762369,-0.037773,0.375883,0.72748,-0.045628,0.239205,0.718468,
2913,24.275,0.028365,0.406751,0.386928,-0.140715,0.608527,0.262795,-0.040719,0.274327,0.763018,-0.045338,0.374818,0.728033,-0.053668,0.238184,0.719025,
2914,24.283333,0.02624,0.405517,0.388347,-0.140774,0.608228,0.263124,-0.048886,0.273425,0.763491,-0.052475,0.37391,0.728421,-0.061468,0.237331,0.719374,
2915,24.291667,0.024256,0.40432,0.389596,-0.14084,0.607922,0.263429,-0.056675,0.272702,0.7638,-0.059143,0.373173,0.728657,-0.069001,0.236664,0.719461,
2916,24.3,0.022425,0.403166,0.39067,-0.140914,0.607615,0.263709,-0.064031,0.272175,0.763961,-0.065307,0.37262,0.728753,-0.076193,0.236204,0.719382,
2917,24.308333,0.020756,0.402065,0.39156,-0.140999,0.607315,0.26396,-0.070894,0.27186,0.763992,-0.070938,0.372264,0.728719,-0.08296,0.235959,0.719222,
2918,24.316667,0.019258,0.401024,0.392264,-0.141097,0.60703,0.264178,-0.077206,0.27177,0.763916,-0.07601,0.372117,0.728564,-0.089234,0.235932,0.718999,
2919,24.325,0.017935,0.400051,0.392774,-0.141212,0.606766,0.264355,-0.082912,0.271918,0.763754,-0.080503,0.372188,0.728296,-0.094949,0.236127,0.718732,
2920,24.333333,0.016788,0.399156,0.393087,-0.141345,0.60653,0.264489,-0.087962,0.272307,0.76353,-0.0844,0.372479,0.727922,-0.100046,0.236541,0.718445,
2921,24.341667,0.015817,0.398346,0.393197,-0.141501,0.606327,0.264573,-0.092314,0.272934,0.763263,-0.087687,0.372987,0.727447,-0.10447,0.237168,0.71816,
2922,24.35,0.015023,0.39763,0.393103,-0.141681,0.60616,0.264604,-0.095934,0.273793,0.762965,-0.09035,0.373701,0.726878,-0.108182,0.237995,0.717889,
2923,24.358333,0.014405,0.397011,0.392804,-0.141887,0.606033,0.264577,-0.098799,0.274864,0.762644,-0.092373,0.374606,0.726222,-0.111161,0.239003,0.717634,
